hhid,s1q2,hhsize,hhmod,mod_opt,item_name,g_recall,s12q9,s12q10,s12q11,nfcons_value,nfcons_value_capita,weight,popweight
"0604","Village 3",6,2,"core","BABY OIL","1 month","Yes",23.3333,"Yes",23.33333,3.888889,5.557168,33.34301
"0604","Village 3",6,2,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","No",,"Yes",0,0,5.557168,33.34301
"0604","Village 3",6,2,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0604","Village 3",6,2,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",7.77778,"Yes",7.777778,1.296296,5.557168,33.34301
"0604","Village 3",6,2,"core","WATER- WATER SERVICE PROVIDER","1 month","No",,"Yes",0,0,5.557168,33.34301
"0613","Village 3",3,3,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"option 3","TOYS AND GAMES","1 month","No",,"Yes",,,5.557168,16.6715
"0613","Village 3",3,3,"core","BARBER SERVICES","1 month","Yes",23.3333,"No",23.33333,7.777778,5.557168,16.6715
"0613","Village 3",3,3,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","BOY'S SHIRT/ T SHIRT","3 months","Yes",7.77778,"No",7.777778,2.592592,5.557168,16.6715
"0613","Village 3",3,3,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",15.5556,"No",15.55556,5.185185,5.557168,16.6715
"0613","Village 3",3,3,"core","CITY BUS/MATATU FARES (TOWN AND ENVIRONS)","7 days","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","GIRL'S DRESS","3 months","Yes",19.4444,"No",19.44444,6.481482,5.557168,16.6715
"0613","Village 3",3,3,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"option 3","BOY'S SHOES - CANVAS/RUBBER","3 months","Yes",19.4444,"No",19.44444,6.481482,5.557168,16.6715
"0613","Village 3",3,3,"option 3","WOMEN'S KITENGE (AFRICAN DRESS","3 months","Yes",77.7778,"No",77.77778,25.92593,5.557168,16.6715
"0613","Village 3",3,3,"core","REPAIR OF RADIO, TV, COMPUTER","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"option 3","CAR WASH","1 month","No",,"Yes",,,5.557168,16.6715
"0613","Village 3",3,3,"option 3","COURIER SERVICES","1 month","No",,"Yes",,,5.557168,16.6715
"0613","Village 3",3,3,"option 3","GIRL'S SHOE-PLASTICS","3 months","Yes",15.5556,"No",15.55556,5.185185,5.557168,16.6715
"0613","Village 3",3,3,"core","CUPS /GLASSES","1 year","Yes",1.34523,"Yes",1.34523,.44841,5.557168,16.6715
"0613","Village 3",3,3,"core","TOOTH PASTE/MOUTH WASH","1 month","Yes",7,"No",7,2.333333,5.557168,16.6715
"0613","Village 3",3,3,"core","MATCH BOX","1 month","Yes",4.66667,"Yes",4.666667,1.555555,5.557168,16.6715
"0613","Village 3",3,3,"core","DETERGENTS","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","TV SUBSCRIPTION FEES (PRIVATE)","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","BODA BODA FARES (BICYCLE)","7 days","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","BABY OIL","1 month","Yes",23.3333,"No",23.33333,7.777778,5.557168,16.6715
"0613","Village 3",3,3,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","TUK TUK FARES","7 days","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","BUCKETS/BASINS","1 year","Yes",6.14962,"Yes",6.149622,2.049874,5.557168,16.6715
"0613","Village 3",3,3,"core","BODA BODA FARES (MOTOR CYCLE)","7 days","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","COUNTRY BUS /MATATU FARE (TOWN","7 days","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"option 3","ARTIFICIAL/NATURAL FLOWERS","1 month","No",,"Yes",,,5.557168,16.6715
"0613","Village 3",3,3,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",11.6667,"No",11.66667,3.888889,5.557168,16.6715
"0613","Village 3",3,3,"core","CONTRACEPTIVES","1 month","No",,"Yes",0,0,5.557168,16.6715
"0613","Village 3",3,3,"core","TAILORING COST FOR CLOTHES/REP","3 months","Yes",15.5556,"No",15.55556,5.185185,5.557168,16.6715
"0613","Village 3",3,3,"core","BODY LOTION","1 month","Yes",23.3333,"No",23.33333,7.777778,5.557168,16.6715
"0613","Village 3",3,3,"option 3","COD/HALIBUT LIVER OIL","1 month","No",,"Yes",,,5.557168,16.6715
"0613","Village 3",3,3,"option 3","VEST","3 months","Yes",7.77778,"No",7.777778,2.592592,5.557168,16.6715
"0613","Village 3",3,3,"option 3","PHOTOCOPYING/ SCANNING/ TYPING","1 month","Yes",2.33333,"No",2.333333,.7777777,5.557168,16.6715
"0617","Village 3",1,2,"option 2","MEN'S VESTS","3 months","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"0617","Village 3",1,2,"core","MEN'S TROUSERS","3 months","Yes",54.4444,"No",54.44444,54.44444,5.557168,5.557168
"0617","Village 3",1,2,"core","MEN'S T-SHIRTS","3 months","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"0617","Village 3",1,2,"core","PETROLEUM JELLY","1 month","Yes",35,"Yes",35,35,5.557168,5.557168
"0617","Village 3",1,2,"core","TOOTH PASTE/MOUTH WASH","1 month","Yes",30.3333,"Yes",30.33333,30.33333,5.557168,5.557168
"0617","Village 3",1,2,"option 2","NAIL CUTTER/FILES","1 month","Yes",5.83333,"Yes",5.833333,5.833333,5.557168,5.557168
"0617","Village 3",1,2,"core","DETERGENTS","1 month","Yes",35,"Yes",35,35,5.557168,5.557168
"0617","Village 3",1,2,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",18.6667,"Yes",18.66667,18.66667,5.557168,5.557168
"0617","Village 3",1,2,"core","MEN'S JACKET","3 months","Yes",62.2222,"No",62.22222,62.22222,5.557168,5.557168
"0617","Village 3",1,2,"core","MEN'S SUIT","3 months","Yes",466.667,"No",466.6667,466.6667,5.557168,5.557168
"0617","Village 3",1,2,"core","COMB/ TOOTH BRUSH","1 month","Yes",7,"Yes",7,7,5.557168,5.557168
"0634","Village 3",3,1,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","No",,"Yes",0,0,5.557168,16.6715
"0634","Village 3",3,1,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",18.6667,"Yes",18.66667,6.222222,5.557168,16.6715
"0634","Village 3",3,1,"core","BODY LOTION","1 month","Yes",46.6667,"Yes",46.66667,15.55556,5.557168,16.6715
"0634","Village 3",3,1,"core","BABY OIL","1 month","Yes",11.6667,"Yes",11.66667,3.888889,5.557168,16.6715
"0634","Village 3",3,1,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0634","Village 3",3,1,"core","TAILORING COST FOR CLOTHES/REP","3 months","Yes",7.77778,"Yes",7.777778,2.592592,5.557168,16.6715
"0634","Village 3",3,1,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0634","Village 3",3,1,"core","MATCH BOX","1 month","Yes",2.33333,"Yes",2.333333,.7777777,5.557168,16.6715
"0634","Village 3",3,1,"core","BOY'S TROUSERS/SHORTS","3 months","Yes",27.2222,"Yes",27.22222,9.074074,5.557168,16.6715
"0634","Village 3",3,1,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0634","Village 3",3,1,"core","BROOM/MOP/DUSTER","1 month","Yes",7,"Yes",7,2.333333,5.557168,16.6715
"0634","Village 3",3,1,"core","CARPETS AND MATS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0634","Village 3",3,1,"core","TOILET SOAP","1 month","Yes",23.3333,"Yes",23.33333,7.777778,5.557168,16.6715
"0634","Village 3",3,1,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0634","Village 3",3,1,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,16.6715
"0634","Village 3",3,1,"core","CURTAINS AND ACCESSORIES","1 year","Yes",28.8264,"No",28.82635,9.608785,5.557168,16.6715
"0634","Village 3",3,1,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,16.6715
"0634","Village 3",3,1,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",15.5556,"No",15.55556,5.185185,5.557168,16.6715
"0634","Village 3",3,1,"core","WOMEN'S DRESS","3 months","Yes",15.5556,"Yes",15.55556,5.185185,5.557168,16.6715
"0634","Village 3",3,1," option 1","MATERIAL FOR MEN'S CLOTHING","3 months","Yes",27.2222,"Yes",27.22222,9.074074,5.557168,16.6715
"0634","Village 3",3,1,"core","DETERGENTS","1 month","Yes",35,"Yes",35,11.66667,5.557168,16.6715
"0634","Village 3",3,1,"core","MATTRESSES","1 year","Yes",38.4351,"No",38.43514,12.81171,5.557168,16.6715
"0634","Village 3",3,1,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,16.6715
"0637","Village 3",10,3,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","MATTRESSES","1 year","Yes",48.0439,"Yes",48.04393,4.804393,5.557168,55.57169
"0637","Village 3",10,3,"option 3","WOMEN'S NIGHT DRESS","3 months","Yes",19.4444,"Yes",19.44444,1.944444,5.557168,55.57169
"0637","Village 3",10,3,"core","SANITARY TOWELS/ TAMPONS/ COTTON WOOL","1 month","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","TORCHES","1 year","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","CARPETS AND MATS","1 year","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","MATCH BOX","1 month","Yes",4.66667,"Yes",4.666667,.4666666,5.557168,55.57169
"0637","Village 3",10,3,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"option 3","COD/HALIBUT LIVER OIL","1 month","No",,"Yes",,,5.557168,55.57169
"0637","Village 3",10,3,"core","HOUSE SERVANTS-FULL/PART TIME","1 month","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","BROOM/MOP/DUSTER","1 month","Yes",7,"Yes",7,.7,5.557168,55.57169
"0637","Village 3",10,3,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",23.3333,"Yes",23.33333,2.333333,5.557168,55.57169
"0637","Village 3",10,3,"core","FEVER/PAIN KILLERS E.G. PARACETAMOL","1 month","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"option 3","MEN'S SANDALS (AKALAS)","3 months","Yes",15.5556,"Yes",15.55556,1.555556,5.557168,55.57169
"0637","Village 3",10,3,"core","GARDENER- FULL/PART TIME","1 month","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","DEWORMERS","1 month","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","BODY LOTION","1 month","Yes",23.3333,"Yes",23.33333,2.333333,5.557168,55.57169
"0637","Village 3",10,3,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,55.57169
"0637","Village 3",10,3,"core","BABY OIL","1 month","Yes",11.6667,"Yes",11.66667,1.166667,5.557168,55.57169
"0637","Village 3",10,3,"core","VACCINES","1 month","No",,"Yes",0,0,5.557168,55.57169
"0638","Village 3",6,1,"core","CONTRACEPTIVES","1 month","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","WOMEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",23.3333,"Yes",23.33333,3.888889,5.557168,33.34301
"0638","Village 3",6,1,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","ANTI- TYPHOID, AMOEBICIDES","1 month","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","BROOM/MOP/DUSTER","1 month","Yes",7,"Yes",7,1.166667,5.557168,33.34301
"0638","Village 3",6,1,"core","BARBER SERVICES","1 month","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","CARPETS AND MATS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","MATCH BOX","1 month","Yes",4.66667,"Yes",4.666667,.7777777,5.557168,33.34301
"0638","Village 3",6,1,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","HOUSE SERVANTS-FULL/PART TIME","1 month","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1," option 1","VITAMINS","1 month","No",,"Yes",,,5.557168,33.34301
"0638","Village 3",6,1," option 1","MEN'S RUBBER SANDALS/SLIPPERS","3 months","Yes",23.3333,"Yes",23.33333,3.888889,5.557168,33.34301
"0638","Village 3",6,1," option 1","FRYING PANS","1 year","No",,"Yes",,,5.557168,33.34301
"0638","Village 3",6,1," option 1","BOY'S SANDALS (AKALAS)","3 months","Yes",19.4444,"Yes",19.44444,3.240741,5.557168,33.34301
"0638","Village 3",6,1,"core","GARDENER- FULL/PART TIME","1 month","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1," option 1","DEODORANT","1 month","No",,"Yes",,,5.557168,33.34301
"0638","Village 3",6,1,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","ANTIBIOTICS","1 month","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","DEWORMERS","1 month","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","ANTI-MALARIA DRUGS","1 month","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","WOMEN'S UNDERPANTS/ BIKERS","3 months","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","PILLOWS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","TORCHES","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","TOWELS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0638","Village 3",6,1,"core","BODY LOTION","1 month","Yes",23.3333,"Yes",23.33333,3.888889,5.557168,33.34301
"0638","Village 3",6,1,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,33.34301
"0642","Village 3",1,1,"core","MEN'S TROUSERS","3 months","Yes",54.4444,"No",54.44444,54.44444,5.557168,5.557168
"0642","Village 3",1,1,"core","LAUNDRY SOAP/BAR SOAP","1 month","Yes",9.33333,"Yes",9.333333,9.333333,5.557168,5.557168
"0642","Village 3",1,1,"core","PETROLEUM JELLY","1 month","Yes",23.3333,"Yes",23.33333,23.33333,5.557168,5.557168
"0642","Village 3",1,1,"core","MEN'S T-SHIRTS","3 months","Yes",50.5556,"Yes",50.55556,50.55556,5.557168,5.557168
"0642","Village 3",1,1,"core","MEN'S SHIRT","3 months","Yes",50.5556,"Yes",50.55556,50.55556,5.557168,5.557168
"0642","Village 3",1,1,"core","BODY LOTION","1 month","Yes",11.6667,"Yes",11.66667,11.66667,5.557168,5.557168
"0642","Village 3",1,1,"core","CURTAINS AND ACCESSORIES","1 year","Yes",9.60879,"Yes",9.608786,9.608786,5.557168,5.557168
"0642","Village 3",1,1,"core","MATCH BOX","1 month","Yes",4.66667,"Yes",4.666667,4.666667,5.557168,5.557168
"0642","Village 3",1,1," option 1","BELTS/CAP","3 months","Yes",19.4444,"No",19.44444,19.44444,5.557168,5.557168
"0642","Village 3",1,1,"core","TV SUBSCRIPTION FEES (PRIVATE)","1 month","No",,"Yes",0,0,5.557168,5.557168
"0642","Village 3",1,1,"core","MOBILE HANDSET-BASIC/SMARTPHONES","1 year","Yes",134.523,"No",134.523,134.523,5.557168,5.557168
"0642","Village 3",1,1,"core","BARBER SERVICES","1 month","Yes",11.6667,"No",11.66667,11.66667,5.557168,5.557168
"0642","Village 3",1,1,"core","COLD TABLETS/COUGH SYRUP/TONIC","1 month","Yes",4.66667,"No",4.666667,4.666667,5.557168,5.557168
"0642","Village 3",1,1," option 1","MEN'S UNDERWEAR/BOXERS","3 months","Yes",11.6667,"No",11.66667,11.66667,5.557168,5.557168
"0642","Village 3",1,1,"core","TOILET SOAP","1 month","Yes",11.6667,"Yes",11.66667,11.66667,5.557168,5.557168
"0642","Village 3",1,1,"core","HAIR DRESSING","1 month","Yes",23.3333,"No",23.33333,23.33333,5.557168,5.557168
"0642","Village 3",1,1,"core","TAILORING COST FOR CLOTHES/REP","3 months","Yes",2.33333,"No",2.333333,2.333333,5.557168,5.557168
"0642","Village 3",1,1," option 1","MEN'S SOCKS","3 months","Yes",7.77778,"No",7.777778,7.777778,5.557168,5.557168
"0646","Village 3",1,2,"core","WOMEN'S BLOUSES(TOP)","3 months","No",,"Yes",0,0,5.557168,5.557168
"0646","Village 3",1,2,"core","COMB/ TOOTH BRUSH","1 month","Yes",4.66667,"Yes",4.666667,4.666667,5.557168,5.557168
"0646","Village 3",1,2,"core","TOOTH PASTE/MOUTH WASH","1 month","Yes",11.6667,"Yes",11.66667,11.66667,5.557168,5.557168
"0646","Village 3",1,2,"core","PETROLEUM JELLY","1 month","Yes",11.6667,"Yes",11.66667,11.66667,5.557168,5.557168
"0646","Village 3",1,2,"core","BARBER SERVICES","1 month","Yes",11.6667,"Yes",11.66667,11.66667,5.557168,5.557168
"0646","Village 3",1,2,"core","TOILET SOAP","1 month","Yes",11.6667,"Yes",11.66667,11.66667,5.557168,5.557168
"0646","Village 3",1,2,"core","CURTAINS AND ACCESSORIES","1 year","Yes",7.68703,"No",7.687028,7.687028,5.557168,5.557168
"0646","Village 3",1,2,"core","MATCH BOX","1 month","Yes",4.66667,"Yes",4.666667,4.666667,5.557168,5.557168
"0647","Village 1",6,2,"core","MOSQUITO NET","1 year","No",,"Yes",0,0,5.557168,33.34301
"0647","Village 1",6,2,"core","BABY OIL","1 month","Yes",23.3333,"Yes",23.33333,3.888889,5.557168,33.34301
"0647","Village 1",6,2,"core","COOKING SUFURIAS/COOKING POTS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0647","Village 1",6,2,"core","HAIR OIL/CREAM","1 month","Yes",35,"Yes",35,5.833333,5.557168,33.34301
"0647","Village 1",6,2,"core","MATCH BOX","1 month","Yes",2.33333,"Yes",2.333333,.3888889,5.557168,33.34301
"0647","Village 1",6,2,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0647","Village 1",6,2,"core","TORCHES","1 year","No",,"Yes",0,0,5.557168,33.34301
"0647","Village 1",6,2,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,33.34301
"0647","Village 1",6,2,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,33.34301
"0647","Village 1",6,2,"core","BROOM/MOP/DUSTER","1 month","Yes",7,"Yes",7,1.166667,5.557168,33.34301
"0647","Village 1",6,2,"core","COMB/ TOOTH BRUSH","1 month","Yes",11.6667,"Yes",11.66667,1.944445,5.557168,33.34301
"0647","Village 1",6,2,"core","MEN'S T-SHIRTS","3 months","Yes",7.77778,"Yes",7.777778,1.296296,5.557168,33.34301
"0649","Village 1",11,3,"core","TORCHES","1 year","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","BLANKETS","1 year","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","BODY LOTION","1 month","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","TAILORING COST FOR CLOTHES/REP","3 months","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","BUCKETS/BASINS","1 year","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","CUPS /GLASSES","1 year","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","PLATES/BOWLS","1 year","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","BROOM/MOP/DUSTER","1 month","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","LAUNDRY SOAP/BAR SOAP","1 month","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","DETERGENTS","1 month","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","BATTERIES (DRY CELLS)","1 year","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","TOILET SOAP","1 month","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","MATCH BOX","1 month","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","CURTAINS AND ACCESSORIES","1 year","No",,"Yes",0,0,5.557168,61.12885
"0649","Village 1",11,3,"core","KNIVES/SPOONS/FORKS/COOKING STICKS","1 year","No",,"Yes",0,0,5.557168,61.12885
"0656","Village 1",7,3,"core","WOMEN'S SHOES - LEATHER","3 months","No",,"Yes",0,0,5.557168,38.90018
"0656","Village 1",7,3,"core","WOMEN'S DRESS","3 months","Yes",116.667,"No",116.6667,16.66667,5.557168,38.90018
"0656","Village 1",7,3,"core","MEN'S SHIRT","3 months","Yes",46.6667,"No",46.66667,6.666667,5.557168,38.90018
"0656","Village 1",7,3,"core","MOSQUITO NET","1 year","Yes",3.84351,"Yes",3.843514,.5490734,5.557168,38.90018
"0656","Village 1",7,3,"core","GIRL'S SHOES - LEATHER","3 months","No",,"Yes",0,0,5.557168,38.90018
"0656","Village 1",7,3,"core","BED SHEETS/BED COVERS/PILLOW CASES","1 year","Yes",4.80439,"No",4.804393,.6863418,5.557168,38.90018
"0656","Village 1",7,3,"core","MOBILE MONEY TRANSFER CHARGES","1 month","Yes",4.66667,"No",4.666667,.6666666,5.557168,38.90018
"0656","Village 1",7,3,"option 3","MEN'S SANDALS (AKALAS)","3 months","No",,"Yes",,,5.557168,38.90018
"0656","Village 1",7,3,"core","BODY LOTION","1 month","Yes",46.6667,"No",46.66667,6.666667,5.557168,38.90018
"0656","Village 1",7,3,"core","MEN'S TROUSERS","3 months","Yes",54.4444,"No",54.44444,7.777778,5.557168,38.90018
"0656","Village 1",7,3,"option 3","MATERIAL FOR CHILDREN'S CLOTHING","3 months","Yes",38.8889,"No",38.88889,5.555556,5.557168,38.90018
